emp_id,emp_name,salary,dept_id,country_code,gender,education,dob,hire_date
E2390,Anita Allen,135500,D004,IND,FEMALE,MS,1994-01-27,2010-12-14
E2391,Nisha Sharma,91000,D003,USA,FEMALE,BA,1963-03-03,2020-06-04
E2392,Ritu Collins,127500,D005,JPN,UNKNOWN,MS,1997-09-09,2011-10-27
E2393,Heike Myers,74000,D003,CAN,UNKNOWN,BS,1986-07-13,2009-01-04
E2394,Lisa Phillips,67000,D002,IND,FEMALE,BA,1972-11-18,2002-09-09
E2395,Rachel Ferreira,61000,D005,CAN,FEMALE,BA,1977-09-29,2009-10-09
E2396,Rina Wallace,86000,D004,USA,FEMALE,BS,1965-02-27,2011-07-31
E2397,Aurelie Fischer,80000,D005,CAN,FEMALE,BS,1978-11-21,2008-01-29
E2398,Richard Barnes,63500,D002,BRA,MALE,BA,1994-12-20,2005-08-31
E2399,Rafael Iyer,80500,D001,CHN,MALE,MS,1965-04-19,2012-06-12
E2400,Larry Oliveira,149000,D005,IND,UNKNOWN,MS,1980-08-07,2006-12-27
E2401,Elijah Iyer,123500,D004,IND,MALE,BS,1970-03-21,2010-03-17
E2402,Carlos Nakamura,57500,D003,CHN,MALE,BS,1976-02-15,2018-04-16
E2403,Jian Nguyen,77500,D003,CAN,MALE,BS,1975-10-10,2000-12-10
E2404,Alice Bernard,120500,D003,IND,FEMALE,MS,1975-04-29,2003-01-08
E2405,Nathan Stevens,61500,D002,CHN,MALE,BA,1972-01-29,2014-02-08
E2406,Vincent Watanabe,130000,D002,IND,MALE,BS,1980-10-27,2000-06-23
E2407,Joan Gutierrez,83000,D005,CHN,FEMALE,BS,1982-11-24,2002-05-25
E2408,Brandon Martinez,126000,D001,CHN,MALE,MS,1984-06-25,2010-07-25
E2409,Kiran Bailey,85500,D005,IND,MALE,BS,1979-10-02,2018-06-16
E2410,Nikhil Collins,96000,D005,CHN,MALE,BS,1982-06-25,2003-03-16
E2411,Neha Rivera,103000,D001,CAN,FEMALE,BS,1965-06-27,2002-05-09
E2412,Hana Wood,114000,D001,CAN,UNKNOWN,MBA,1983-06-09,2015-03-19
E2413,Michelle Dubois,130000,D005,IND,FEMALE,MSIS,1993-09-15,2002-08-24
E2414,Barbara Jenkins,118000,D005,IND,UNKNOWN,MS,1960-02-08,2006-04-16
E2415,Nour Phillips,100000,D005,CHN,FEMALE,BS,1980-10-25,2006-04-26
E2416,Stephanie Roberts,50000,D003,IND,UNKNOWN,BA,1975-05-30,2006-10-13
E2417,Emma Petit,100000,D002,CAN,UNKNOWN,MS,1994-09-21,2005-05-05
E2418,Amy Mishra,70000,D001,CAN,FEMALE,BS,1978-07-28,2008-05-26
E2419,Haruka Ma,87000,D004,BRA,FEMALE,MS,1987-08-25,2022-05-24
E2420,Mariam Gupta,71500,D004,USA,FEMALE,BS,1977-02-10,2006-08-02
E2421,Jian Reynolds,137000,D003,USA,MALE,MBA,1973-07-01,2003-07-01
E2422,Fernanda Evans,80000,D004,USA,FEMALE,BA,1962-07-11,2006-09-19
E2423,Alan Foster,67500,D005,CHN,MALE,BS,1980-04-13,2004-07-05
E2424,Peter Bailey,79000,D005,GBR,MALE,BS,1993-09-03,2019-04-15
E2425,Kenneth Adams,116500,D001,IND,MALE,BA,1995-06-26,2005-02-03
E2426,Ana Richardson,80500,D004,BRA,UNKNOWN,MS,1971-01-09,2024-01-24
E2427,Charlotte Ferreira,79500,D005,CHN,FEMALE,BA,1960-05-23,2008-04-09
E2428,Jean Wright,62000,D003,CHN,MALE,BS,1991-08-19,2017-07-27
E2429,Claudia Jordan,77500,D005,IND,UNKNOWN,BA,1962-05-01,2005-06-29
E2430,Christopher Morris,62500,D005,CHN,MALE,BS,1987-03-29,2002-05-25
E2431,Nathan Miller,79500,D001,JPN,MALE,BA,1975-08-19,2004-11-02
E2432,Markus Perry,83000,D001,CHN,MALE,MS,1980-11-21,2010-02-07
E2433,James Foster,92500,D002,USA,MALE,BS,1983-10-24,2007-05-20
E2434,Lawrence Cruz,105500,D001,CHN,UNKNOWN,BS,1963-04-01,2005-12-30
E2435,Dylan Clark,175000,D002,USA,MALE,PHD,1988-09-29,2006-05-28
E2436,Aurelie Miller,97500,D004,USA,FEMALE,BA,1984-07-16,2008-06-09
E2437,Pooja Jones,157000,D001,USA,FEMALE,MS,1960-01-31,2014-04-12
E2438,Thomas Menon,103000,D002,USA,UNKNOWN,BA,1974-12-17,2022-07-10
E2439,Sofia Cruz,85500,D003,CAN,FEMALE,BS,1992-01-07,2007-09-06
E2440,Swati O'Brien,73500,D001,IND,FEMALE,BA,1977-05-25,2003-03-15
E2441,Jose Stewart,227500,D003,IND,UNKNOWN,LAW,1962-04-18,2023-05-01
E2442,Hannah Cook,150000,D002,USA,FEMALE,MS,1972-12-20,2024-08-12
E2443,Rachel Myers,107000,D001,CHN,FEMALE,MS,1961-11-08,2022-07-18
E2444,Noah Brooks,99500,D004,CHN,MALE,MS,1963-07-09,2023-06-23
E2445,Deepak Campbell,69500,D004,CHN,MALE,BS,1987-05-07,2015-01-04
E2446,Bruno Weber,46500,D003,BRA,MALE,BA,1994-09-08,2002-04-08
E2447,Jack Murphy,89500,D005,IND,MALE,BS,1979-09-05,2024-09-12
E2448,Jun Stevens,94500,D005,USA,MALE,BA,1992-09-16,2020-02-27
E2449,Divya Zhou,70000,D003,CHN,FEMALE,BA,1990-03-01,2017-05-30
E2450,Beverly Rogers,80500,D005,CHN,FEMALE,MS,1976-06-08,2013-09-07
E2451,Albert Hassan,73500,D003,CHN,UNKNOWN,MS,1979-08-07,2023-11-29
E2452,Aiko Phillips,164000,D002,DEU,FEMALE,LAW,1968-12-10,2013-02-20
E2453,Kenta Evans,78500,D005,CHN,UNKNOWN,BA,1994-02-04,2011-02-27
E2454,Andreas Wright,111000,D002,USA,UNKNOWN,MS,1977-07-09,2019-09-17
E2455,Logan Singh,108000,D005,USA,MALE,BS,1983-01-04,2008-08-03
E2456,Nancy Nguyen,131000,D002,CAN,FEMALE,MS,1988-11-19,2006-04-15
E2457,Andre Gao,97000,D004,USA,MALE,BS,1960-01-23,2012-10-02
E2458,Emma Chavez,62000,D002,JPN,FEMALE,BS,1986-09-02,2004-11-08
E2459,Sarah Sun,102500,D005,CHN,FEMALE,MS,1982-06-08,2021-05-02
E2460,Tariq Wagner,109500,D001,FRA,MALE,MBA,1991-05-16,2009-05-08
E2461,Keith Chopra,104500,D004,IND,UNKNOWN,MS,1970-06-13,2007-03-12
E2462,Yusuf Bernard,118500,D004,IND,MALE,BS,1997-10-14,2007-08-15
E2463,Diane Rao,114000,D002,USA,UNKNOWN,BS,1988-10-06,2001-07-26
E2464,Jerry Stevens,153000,D003,IND,MALE,MS,1997-09-24,2012-03-01
E2465,Sabine Young,139500,D003,IND,FEMALE,MS,1988-12-25,2022-08-18
E2466,Sho Schneider,74000,D002,DEU,MALE,BS,1967-03-25,2024-08-05
E2467,Sofia Cook,146000,D001,USA,FEMALE,MS,1976-12-11,2010-11-21
E2468,Hao Schneider,130500,D004,AUS,UNKNOWN,BS,1974-01-08,2014-10-24
E2469,Julia Powell,80000,D002,CHN,FEMALE,BS,1974-02-04,2009-09-29
E2470,Larry Carter,93500,D001,IND,MALE,BS,1964-09-01,2018-04-30
E2471,Lisa Yamaguchi,78500,D001,BRA,FEMALE,MS,1984-10-25,2016-04-20
E2472,Andre Jenkins,102500,D001,CAN,UNKNOWN,MS,1962-09-10,2000-10-15
E2473,Logan Menon,215500,D005,GBR,MALE,PHD,1965-12-13,2013-09-22
E2474,Joe Alves,116000,D003,USA,MALE,BA,1968-05-13,2004-06-28
E2475,Amit Müller,89000,D002,IND,MALE,BS,1971-12-12,2022-06-18
E2476,Ethan Reyes,116000,D003,USA,MALE,MBA,1964-02-21,2022-07-04
E2477,Sara Taylor,128500,D005,USA,UNKNOWN,BS,1995-02-23,2022-09-05
E2478,Doris Johnson,112500,D005,USA,FEMALE,MS,1985-06-20,2020-01-28
E2479,Jesse Lewis,223000,D001,IND,MALE,PHD,1989-03-17,2001-07-06
E2480,Caleb Shah,116500,D002,USA,MALE,MS,1967-06-24,2015-09-14
E2481,Margaret Wu,73000,D005,IND,FEMALE,BS,1973-11-12,2003-05-22
E2482,Stephen Nakamura,93000,D005,USA,MALE,BS,1994-01-25,2006-12-27
E2483,Leah Collins,150000,D001,IND,FEMALE,MS,1960-09-26,2004-11-26
E2484,Heather Sharma,86000,D004,IND,FEMALE,BS,1967-04-02,2010-11-12
E2485,Roger Green,99500,D004,USA,UNKNOWN,BS,1961-06-24,2008-08-12
E2486,Arthur Ortiz,88500,D003,CHN,MALE,BS,1968-08-07,2024-05-20
E2487,Nicholas Sharma,84500,D004,IND,MALE,BA,1990-03-03,2020-03-07
E2488,Manoj Wu,114000,D005,IND,MALE,BS,1970-03-27,2002-02-21
E2489,Charles Lin,118000,D004,IND,MALE,BS,1975-05-20,2013-03-19
E2490,Christopher Schmidt,67000,D002,IND,UNKNOWN,BA,1995-08-15,2023-04-20
E2491,Lucas Hussain,123500,D004,CAN,MALE,MSIS,1996-12-07,2009-08-02
E2492,Anita Nguyen,129500,D002,USA,FEMALE,MSIS,1991-06-26,2010-09-04
E2493,Ryan Bailey,95500,D002,CAN,MALE,BS,1972-05-14,2003-04-13
E2494,Derek Iyer,134500,D001,IND,UNKNOWN,MS,1961-05-16,2014-03-29
E2495,Peter Leroy,123500,D002,USA,MALE,BS,1998-07-07,2014-04-12
E2496,Amanda Tanaka,72000,D004,USA,UNKNOWN,BA,1971-02-02,2018-11-13
E2497,Fatima Thompson,85000,D005,IND,FEMALE,BS,1981-09-01,2009-07-30
E2498,Jerry Martin,101500,D004,JPN,MALE,MS,1964-01-13,2023-10-24
E2499,Anthony Rivera,99500,D001,IND,MALE,BS,1994-05-27,2009-10-22
E2500,Nicholas Barnes,89000,D002,USA,MALE,MS,1984-04-22,2014-08-16
E2501,Martha Wilson,114000,D004,IND,FEMALE,BS,1973-06-24,2009-12-17
E2502,Abigail Ali,119000,D004,USA,FEMALE,MS,1981-12-24,2018-12-10
E2503,Mohammed Rogers,110500,D005,USA,UNKNOWN,BS,1966-08-24,2017-01-23
E2504,Tobias Hu,111500,D005,GBR,MALE,MS,1972-05-12,2019-06-27
E2505,Amy Patel,84000,D004,IND,FEMALE,BS,1977-05-25,2006-06-24
E2506,Elizabeth Allen,168500,D004,USA,FEMALE,MS,1990-09-13,2020-08-29
E2507,Evelyn Howard,107000,D003,USA,FEMALE,BS,1996-10-26,2004-10-05
E2508,Leonardo Matsumoto,100500,D005,IND,MALE,BA,1961-02-27,2009-01-18
E2509,Donald Leroy,69000,D003,CHN,MALE,BS,1998-10-24,2013-04-21
E2510,Rina Watson,167000,D005,CHN,FEMALE,PHD,1963-08-18,2004-04-07
E2511,Chao Fischer,109500,D003,IND,UNKNOWN,MBA,1980-11-21,2019-04-10
E2512,Cynthia Menon,102500,D002,JPN,FEMALE,BS,1998-05-09,2008-03-03
E2513,Roy Rodriguez,80000,D003,CHN,MALE,BS,1975-11-18,2020-12-03
E2514,Birgit Ross,74000,D002,BRA,FEMALE,BA,1961-10-09,2024-01-31
E2515,Julia Cruz,107000,D001,USA,FEMALE,BA,1996-03-06,2008-11-24
E2516,Bruce Sun,135000,D003,USA,MALE,MS,1996-10-12,2014-08-26
E2517,Wei Suzuki,128000,D004,CAN,MALE,LAW,1989-12-09,2021-06-22
E2518,Albert Yoshida,205000,D004,GBR,MALE,LAW,1998-03-12,2003-01-10
E2519,Elizabeth O'Connor,75000,D001,CHN,FEMALE,MS,1998-03-19,2021-09-11
E2520,Daniel Inoue,75500,D002,CHN,MALE,BA,1997-05-13,2020-12-19
E2521,Diego Fischer,95500,D001,IND,UNKNOWN,MS,1967-08-14,2017-05-21
E2522,Petra Ahmed,70500,D003,IND,UNKNOWN,BS,1976-05-01,2011-10-03
E2523,Vikram Lin,124000,D005,IND,MALE,BS,1980-12-23,2011-12-05
E2524,Monika Santos,115500,D004,USA,FEMALE,BS,1995-05-16,2003-10-10
E2525,Usha Kobayashi,83500,D003,CHN,UNKNOWN,BS,1963-09-25,2020-02-11
E2526,Divya Rao,190000,D002,USA,FEMALE,PHD,1964-03-01,2021-07-31
E2527,Peng Harris,75500,D004,DEU,MALE,BS,1960-04-01,2019-04-21
E2528,Nancy Sharma,134500,D003,CHN,UNKNOWN,MBA,1961-09-26,2009-11-27
E2529,Kelly Ito,96500,D004,CHN,FEMALE,MS,1970-10-10,2001-06-07
E2530,Thiago Lewis,103500,D004,USA,MALE,BA,1965-10-23,2008-02-11
E2531,Poppy Hernandez,138000,D002,GBR,FEMALE,MS,1985-06-17,2011-01-04
E2532,Kevin Nakamura,136000,D005,IND,UNKNOWN,BS,1967-09-13,2021-12-13
E2533,Sunil Garcia,177000,D001,IND,MALE,LAW,1985-01-27,2009-09-18
E2534,Bruno Jenkins,127500,D003,IND,MALE,MS,1983-11-08,2008-04-20
E2535,Jennifer Peterson,138000,D005,USA,FEMALE,BS,1961-02-12,2014-12-07
E2536,Cynthia He,115500,D005,GBR,UNKNOWN,MS,1979-02-22,2006-12-25
E2537,Brittany Menon,110500,D005,JPN,FEMALE,BS,1969-02-17,2013-04-07
E2538,Claudia Mishra,121500,D003,CAN,FEMALE,MS,1985-02-18,2018-03-20
E2539,Jerry Bennett,109500,D001,DEU,UNKNOWN,BS,1960-06-29,2007-12-04
E2540,Camille Gupta,80000,D001,CHN,FEMALE,BA,1995-04-12,2007-09-22
E2541,Kevin Richard,120500,D002,USA,MALE,BS,1984-01-31,2022-09-05
E2542,Mason Robert,79000,D002,IND,MALE,BS,1989-07-19,2000-07-29
E2543,Noah Oliveira,119500,D005,USA,MALE,MS,1996-04-15,2002-09-19
E2544,Zachary Müller,69500,D003,USA,MALE,BA,1989-10-13,2012-12-17
E2545,Jonathan Murray,68000,D002,IND,UNKNOWN,BS,1973-04-22,2009-11-20
E2546,Gerald Martinez,54000,D002,IND,MALE,BA,1963-06-05,2018-02-20
E2547,Rong Santos,97500,D002,IND,FEMALE,MS,1995-03-08,2022-12-22
E2548,Fang Bhat,114500,D003,USA,UNKNOWN,MS,1993-03-28,2014-10-28
E2549,Ricardo Gomez,99500,D002,CHN,MALE,MS,1963-12-13,2011-01-26
E2550,Vijay Sasaki,108000,D004,BRA,UNKNOWN,PHD,1987-12-19,2000-11-07
E2551,Jeffrey Bennett,103000,D002,CAN,MALE,BS,1985-01-14,2002-12-13
E2552,Peng Tanaka,77000,D002,USA,MALE,BS,1973-01-30,2023-10-01
E2553,Rachel Byrne,67500,D001,IND,FEMALE,BA,1976-11-22,2007-03-10
E2554,Yuki Verma,71000,D002,IND,MALE,BS,1971-07-02,2001-05-22
E2555,Natalie Griffin,123000,D004,CHN,FEMALE,MSIS,1990-01-26,2005-05-28
E2556,Betty Russell,64500,D001,USA,FEMALE,BA,1975-03-15,2021-01-01
E2557,Wayne Wang,107500,D002,CAN,MALE,BS,1995-06-04,2010-11-14
E2558,Theresa Patel,145500,D001,FRA,FEMALE,MSIS,1981-03-04,2023-01-05
E2559,Jeffrey Sharma,83000,D003,USA,MALE,BS,1995-08-29,2001-10-31
E2560,Pradeep Lewis,161500,D001,FRA,MALE,MSIS,1992-08-23,2024-09-16
E2561,Emi Fisher,107000,D002,IND,FEMALE,MSIS,1967-08-12,2024-07-16
E2562,Russell Rao,147000,D005,IND,MALE,MS,1997-01-02,2024-05-10
E2563,Fang Hall,91000,D005,USA,UNKNOWN,BA,1982-06-09,2018-05-28
E2564,Ritu Garcia,101500,D001,CAN,FEMALE,MS,1988-01-22,2009-10-04
E2565,James Ito,110500,D001,FRA,UNKNOWN,BS,1964-05-11,2003-04-06
E2566,Maria Luo,93500,D005,IND,FEMALE,MS,1971-05-06,2003-06-12
E2567,Vanessa Suzuki,120000,D004,GBR,FEMALE,BS,1974-10-07,2008-01-25
E2568,Sean Yamaguchi,99500,D001,CAN,MALE,BS,1993-02-19,2009-03-06
E2569,Deepak Hall,90500,D002,CHN,MALE,BS,1972-12-28,2009-10-02
E2570,Anna Zhou,120000,D004,IND,FEMALE,MS,1960-09-22,2001-11-17
E2571,Sanjay Zhu,132500,D003,USA,MALE,MS,1993-08-07,2013-01-16
E2572,Xiu Mohammed,119000,D001,USA,FEMALE,MS,1979-05-14,2014-08-12
E2573,Matthew Green,88500,D004,USA,MALE,BS,1979-02-16,2001-02-19
E2574,Yuki Hall,129000,D001,CAN,MALE,MS,1981-07-31,2017-06-21
E2575,Beverly Hassan,83000,D002,CHN,FEMALE,MS,1977-09-12,2011-09-29
E2576,Pooja Nelson,104500,D003,USA,FEMALE,MS,1961-04-06,2019-05-02
E2577,Nisha Menon,103500,D003,USA,FEMALE,BS,1993-10-14,2009-09-26
E2578,Carter Green,65500,D002,CAN,MALE,BS,1982-09-21,2023-07-17
E2579,Ava Oliveira,127500,D003,IND,FEMALE,MBA,1991-02-19,2015-01-19
E2580,Haruka Müller,97500,D005,USA,UNKNOWN,MS,1996-12-31,2019-09-07
E2581,Amanda Collins,113000,D001,DEU,FEMALE,MS,1975-02-25,2004-11-15
E2582,Sneha Sun,145000,D004,IND,UNKNOWN,MS,1966-04-08,2006-12-23
E2583,Theresa Barnes,70500,D002,CHN,FEMALE,BA,1990-10-17,2011-06-18
E2584,Dennis Butler,82000,D004,USA,UNKNOWN,BS,1976-05-09,2002-02-28
E2585,Madison Bryant,89500,D002,USA,FEMALE,BA,1985-07-31,2010-08-12
E2586,Hassan Butler,89500,D003,CAN,MALE,MS,1966-10-02,2004-11-05
E2587,Rene West,83000,D001,BRA,MALE,BS,1974-08-11,2024-10-11
E2588,Manoj Mehta,65500,D005,CHN,MALE,BA,1986-12-22,2015-12-22
E2589,Ming Hamilton,90000,D004,USA,UNKNOWN,BA,1964-08-31,2019-05-18
E2590,Anna Jackson,86000,D004,IND,FEMALE,BA,1967-01-11,2020-09-20
E2591,Deborah Walker,84500,D005,BRA,FEMALE,MS,1978-10-14,2012-11-20
E2592,George Costa,70500,D005,IND,MALE,BS,1976-06-04,2006-10-01
E2593,Samantha Fischer,101500,D004,USA,FEMALE,BA,1987-07-02,2000-06-03
E2594,Shirley Weber,101500,D002,USA,FEMALE,BA,1962-01-07,2001-05-14
E2595,Ahmed Bernard,90500,D002,IND,MALE,MS,1993-02-24,2022-08-09
E2596,John Schneider,141000,D001,IND,MALE,MS,1985-09-06,2018-11-13
E2597,Francois Perry,104500,D003,USA,MALE,BS,1961-10-18,2010-01-19
E2598,Katherine O'Neill,76500,D005,IND,FEMALE,BA,1969-11-29,2018-05-31
E2599,Sunil Reed,137000,D002,USA,MALE,MS,1972-10-09,2019-01-29
E2600,Rekha Ito,110500,D005,IND,FEMALE,BS,1998-12-29,2006-05-24
E2601,Doris Schneider,96000,D004,CAN,FEMALE,BA,1981-09-22,2020-11-02
E2602,Elijah Yang,124500,D001,CHN,UNKNOWN,MS,1971-03-11,2001-01-15
E2603,Isabelle Reyes,128500,D005,IND,FEMALE,BS,1964-07-07,2018-09-25
E2604,David Evans,111500,D005,IND,MALE,BA,1984-05-20,2001-06-18
E2605,Vanessa Pillai,94000,D004,BRA,UNKNOWN,MS,1997-08-31,2016-07-25
E2606,Phillip O'Brien,58000,D005,CHN,UNKNOWN,BS,1991-02-24,2023-02-21
E2607,Lata Ford,81000,D003,IND,FEMALE,BS,1985-05-19,2014-08-29
E2608,Leah Hassan,108000,D001,FRA,FEMALE,MS,1988-12-20,2003-05-06
E2609,Jose Cox,97500,D003,DEU,MALE,BA,1976-08-17,2023-08-24
E2610,Lawrence King,163500,D001,USA,MALE,MBA,1985-06-29,2003-06-16
E2611,Julie Long,121000,D004,USA,FEMALE,BS,1992-05-11,2022-12-23
E2612,Matthew Jones,118000,D001,USA,MALE,BS,1990-02-18,2011-01-17
E2613,Rekha Hernandez,117500,D005,USA,FEMALE,MS,1966-05-24,2005-10-26
E2614,Ricardo Williams,83500,D003,BRA,UNKNOWN,MSIS,1987-08-03,2015-04-27
E2615,Wayne Hussain,138500,D004,USA,MALE,PHD,1983-10-10,2018-09-02
E2616,Gerald Powell,91500,D004,USA,MALE,BA,1994-12-20,2018-11-06
E2617,Justin Hussain,131500,D001,IND,UNKNOWN,BS,1985-11-11,2007-01-27
E2618,Doris Jackson,122500,D005,IND,UNKNOWN,MS,1998-05-03,2008-12-07
E2619,Sandra Baker,100500,D004,CAN,UNKNOWN,BA,1990-08-24,2003-04-29
E2620,Alice Collins,120500,D003,IND,FEMALE,BS,1980-12-23,2003-11-13
E2621,Ahmed Bailey,126000,D004,CHN,MALE,MSIS,1975-02-06,2006-12-08
E2622,Kimberly Schneider,114000,D001,USA,FEMALE,BS,1960-10-25,2017-01-31
E2623,Vanessa Stewart,117500,D002,CAN,UNKNOWN,MS,1961-11-12,2016-03-02
E2624,Dina Bhat,68500,D003,USA,FEMALE,BA,1978-08-05,2005-06-05
E2625,Jing Gupta,96500,D001,CHN,UNKNOWN,BA,1990-07-03,2014-08-11
E2626,James Sun,69500,D002,IND,MALE,BA,1992-08-18,2000-09-21
E2627,Elizabeth Wilson,176000,D005,BRA,FEMALE,LAW,1981-07-10,2017-05-30
E2628,Fang Powell,95500,D004,USA,FEMALE,MS,1993-10-23,2015-08-27
E2629,Judith Zhang,129500,D003,USA,UNKNOWN,MS,1995-05-10,2023-03-24
E2630,Omar Ford,88500,D004,AUS,MALE,BS,1984-08-22,2022-08-27
E2631,Walter Ryan,85000,D002,JPN,MALE,BA,1989-08-14,2002-01-15
E2632,Clarence Graham,94000,D004,CAN,UNKNOWN,MS,1997-08-07,2003-07-13
E2633,Charlotte Barnes,136500,D002,IND,UNKNOWN,MS,1995-05-26,2013-10-30
E2634,Aurelie Richard,71500,D001,DEU,UNKNOWN,BS,1963-02-06,2002-05-13
E2635,Adam O'Neill,102000,D001,IND,MALE,BS,1994-07-02,2021-02-28
E2636,Kelly O'Connor,103500,D004,USA,FEMALE,BA,1981-08-12,2014-12-08
E2637,Alexander Rodrigues,86500,D003,IND,MALE,MSIS,1960-10-14,2007-02-05
E2638,Werner Cooper,89500,D002,CHN,UNKNOWN,BS,1978-01-04,2018-01-20
E2639,Jessica Rodriguez,112500,D003,CAN,FEMALE,MS,1989-04-12,2022-07-06
E2640,Mei Peterson,122500,D001,IND,FEMALE,MS,1971-06-20,2005-09-12
E2641,Abigail Evans,87000,D003,IND,FEMALE,BS,1997-12-09,2008-10-03
E2642,Rene Kobayashi,103500,D004,CHN,UNKNOWN,MS,1997-05-11,2011-03-29
E2643,Debra Ramos,152500,D003,USA,UNKNOWN,MS,1994-07-06,2012-04-17
E2644,Hans Yamada,95000,D005,IND,MALE,BS,1964-04-11,2008-06-01
E2645,Fernanda Byrne,94500,D005,CHN,UNKNOWN,BS,1961-02-28,2012-02-29
E2646,Yumi Bernard,107500,D004,IND,UNKNOWN,LAW,1991-11-27,2008-04-13
E2647,Wayne Gonzales,89500,D001,CHN,UNKNOWN,BA,1980-06-02,2001-09-26
E2648,Brianna Garcia,130500,D005,IND,FEMALE,MS,1986-09-16,2013-03-10
E2649,Clarence Howard,68000,D002,IND,UNKNOWN,BS,1970-07-11,2000-05-21
E2650,Shirley Rodrigues,108500,D001,BRA,FEMALE,MS,1979-01-22,2002-01-30
E2651,Sho Bryant,104000,D005,CAN,MALE,BS,1962-07-15,2002-12-10
E2652,Sunita Schmidt,64500,D002,CAN,FEMALE,BS,1988-06-08,2013-12-14
E2653,Daichi Rao,118500,D001,CAN,MALE,MSIS,1962-12-16,2009-09-22
E2654,Yusuf Liu,142000,D001,USA,MALE,BS,1976-08-05,2004-03-25
E2655,Amelia Martinez,115000,D005,USA,FEMALE,BS,1963-08-02,2015-08-31
E2656,Rebecca Gonzalez,55500,D003,CHN,FEMALE,BS,1998-04-30,2009-02-02
E2657,Aaron Evans,108000,D004,IND,UNKNOWN,MS,1982-02-24,2013-06-25
E2658,Carolyn Bernard,58000,D001,CHN,FEMALE,BA,1981-03-19,2001-07-12
E2659,Dina Meyer,170500,D001,USA,FEMALE,MS,1980-03-18,2024-03-03
E2660,Jonathan Yamaguchi,127000,D005,IND,UNKNOWN,MSIS,1974-03-21,2014-08-11
E2661,Luc Wu,101000,D005,IND,MALE,MS,1961-05-31,2020-11-04
E2662,Stephen Kimura,68500,D004,JPN,MALE,BS,1976-08-18,2017-05-05
E2663,Takeshi Myers,119000,D001,USA,MALE,MS,1990-06-16,2012-10-02
E2664,Ana Patterson,74000,D005,GBR,FEMALE,BA,1993-10-11,2021-11-07
E2665,Ralph Price,113500,D001,USA,MALE,BS,1980-09-10,2005-09-09
E2666,Jean Nair,113000,D002,USA,MALE,BS,1975-12-26,2010-06-27
E2667,Juan Hill,141500,D002,IND,UNKNOWN,MS,1969-09-03,2013-12-06
E2668,Kenji Moore,96500,D005,DEU,MALE,BS,1993-04-24,2008-01-10
E2669,Brian Reynolds,257000,D001,USA,MALE,PHD,1970-08-11,2002-05-23
E2670,Anita Singh,105000,D005,IND,UNKNOWN,BA,1988-06-12,2003-12-30
E2671,Lucas Long,78000,D001,CHN,MALE,BA,1997-05-27,2012-11-14
E2672,Edward Bennett,77500,D004,CHN,MALE,BS,1974-08-20,2018-06-06
E2673,Olivia Verma,220500,D002,IND,FEMALE,LAW,1980-03-27,2018-10-24
E2674,Liam Oliveira,97500,D001,IND,MALE,BS,1993-11-09,2009-09-03
E2675,Zachary Alves,81500,D003,DEU,UNKNOWN,MS,1992-11-25,2001-10-05
E2676,Jane Zhu,127500,D001,IND,FEMALE,MSIS,1995-10-31,2008-03-15
E2677,Dominic Guo,131500,D005,AUS,MALE,MS,1975-03-24,2008-11-09
E2678,Ingrid Costa,118000,D001,FRA,UNKNOWN,BS,1982-04-21,2012-01-19
E2679,Rania Yamada,74500,D001,CHN,UNKNOWN,BS,1964-02-28,2024-05-24
E2680,Liam Patel,121500,D003,USA,UNKNOWN,BS,1990-02-23,2007-12-05
E2681,Ritu Young,90000,D002,IND,FEMALE,MS,1987-05-25,2014-06-02
E2682,Markus Robert,90000,D001,FRA,MALE,BA,1972-05-15,2012-03-04
E2683,Sara Rahman,72000,D001,IND,UNKNOWN,BA,1969-02-03,2013-03-15
E2684,Mariam Müller,105500,D005,USA,FEMALE,MS,1983-02-19,2024-02-10
E2685,Yusuf Long,93500,D001,CHN,MALE,MS,1984-12-22,2003-12-05
E2686,Diana West,131000,D001,USA,FEMALE,MS,1998-01-13,2013-07-03
E2687,Kathleen Bailey,103500,D004,USA,UNKNOWN,MS,1961-12-02,2010-11-22
E2688,Tyler Silva,105500,D001,CHN,MALE,BS,1976-05-03,2024-04-27
E2689,Andrea Perry,68500,D002,JPN,UNKNOWN,BA,1962-06-15,2004-08-08
E2690,Austin Rodriguez,122000,D005,GBR,UNKNOWN,BS,1971-07-19,2017-05-07
E2691,Ethan Ramirez,113500,D002,AUS,MALE,BS,1962-08-06,2011-09-19
E2692,Claire Allen,116500,D003,BRA,UNKNOWN,PHD,1984-12-20,2014-05-09
E2693,Linda Sharma,158000,D004,IND,FEMALE,MS,1975-11-05,2020-03-11
E2694,Rania Thomas,145500,D002,USA,FEMALE,MS,1977-08-25,2005-06-08
E2695,Lucas Cook,166000,D001,USA,MALE,MS,1985-11-28,2019-12-26
E2696,Mateus Gutierrez,119000,D004,USA,MALE,BA,1979-05-02,2020-06-04
E2697,Peter Price,101500,D004,GBR,MALE,BA,1997-11-29,2018-10-08
E2698,Sara Mohammed,67000,D004,CHN,FEMALE,BA,1982-04-29,2005-12-27
E2699,Angela Coleman,89000,D001,CHN,FEMALE,MS,1964-09-03,2024-09-09
E2700,Brian O'Neill,66500,D003,IND,MALE,BA,1978-12-03,2001-01-04
E2701,Mary Moore,105500,D002,DEU,FEMALE,BS,1972-01-07,2021-01-17
